SeniorCitizen,Partner,Dependents,tenure,PhoneService,OnlineSecurity,StreamingTV,PaperlessBilling,MonthlyCharges,TotalCharges,numAdminTickets,numTechTickets,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn_actual,Churn_prob,Customer_Value,Priority_Score
0,0,0,18,1,0,0,1,75.6,1395.05,0,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.4746222114141095,1360.8,645.8659052923201
1,0,0,9,1,0,1,1,90.1,816.8,0,0,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0,0.7816481533019215,810.9,633.8384875125281
1,0,0,11,1,0,0,1,84.8,906.85,0,0,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1,0.6790526326852986,932.8,633.4202957688465
0,0,0,21,1,0,0,1,68.65,1493.2,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.4388788503576204,1441.65,632.7096946180635
0,0,0,21,1,0,1,1,99.85,1992.55,5,0,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,0,0.3011871098140553,2096.85,631.5441912136018
0,0,0,13,1,0,0,1,80.85,1008.7,0,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1,0.5972214104085956,1051.05,627.7095634099543
0,1,0,30,1,0,0,1,85.0,2624.25,0,0,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1,0.30321967046565124,2040.0,618.5681277499285
0,0,0,36,1,0,0,1,87.55,3078.1,0,1,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,1,0.2943032530316981,2101.2,618.3899952702039
1,0,1,30,1,0,1,1,101.3,2974.5,0,0,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0,0.2521030253366019,2431.2,612.9128751983465
0,1,0,10,1,0,1,1,85.6,813.85,0,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0.7118633292705423,856.0,609.3550098555842
0,1,0,21,1,0,1,1,86.05,1818.9,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,0.33680911938108293,1807.05,608.630919177586
0,0,0,17,1,0,0,1,76.65,1313.55,0,0,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1,0.46148496921325116,1303.0500000000002,601.337989133327
0,0,0,9,1,0,1,0,94.4,857.25,0,0,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1,0.7040281184361956,849.6,598.1422894233918
0,1,1,22,1,0,0,1,80.15,1790.65,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0,0.33580536897824254,1763.3000000000002,592.1256071193351
0,0,0,39,0,1,1,1,48.95,1880.85,0,3,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,1,0.5035533002409055,1174.8000000000002,591.5744171230159
0,1,1,17,1,0,1,0,98.6,1704.95,3,1,False,False,False,True,False,False,False,False,True,False,True,False,True,True,False,False,False,False,1,0.3429767418147337,1676.1999999999998,574.8976146298565
0,1,0,18,1,0,1,1,95.95,1745.5,0,0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,0,0.33134340366332954,1727.1000000000001,572.2631924669365
0,0,0,26,1,0,1,1,85.75,2146.5,0,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0,0.27772883646791263,2058.0,571.5659454509643
0,0,0,16,1,0,0,0,72.65,1194.3,4,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0.48593116318350765,1162.4,564.8463840845094
0,0,0,13,1,0,1,1,99.0,1301.7,0,0,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,1,0.4346961920934892,1287.0,559.4539992243206
0,0,0,24,1,1,0,1,84.35,1938.05,0,0,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,0.2746849835254097,2024.3999999999999,556.0722806488394
0,0,0,16,1,0,0,1,89.05,1448.6,0,0,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,1,0.3901489727294823,1424.8,555.8842563449664
1,0,0,20,1,0,1,0,80.7,1614.2,2,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.3442223479915608,1614.0,555.5748696583792
0,0,0,23,1,0,0,0,75.6,1758.6,0,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0.31681667732766206,1738.8,550.8808385373387
1,1,0,7,1,0,1,1,99.25,665.45,0,0,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0.7844537524063402,694.75,544.9992444843049
0,0,0,18,1,0,1,1,89.6,1633.0,0,0,True,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,0,0.33444058898521384,1612.8,539.3857819153528
0,0,0,8,1,0,1,1,87.05,762.1,1,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0.7725251050441959,696.4,537.986483152778
0,0,0,33,1,0,1,1,100.0,3320.6,0,0,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0,0.2234948002679662,2400.0,536.3875206431189
0,0,0,9,1,0,1,1,99.3,918.75,0,0,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,0,0.5960117449209243,893.6999999999999,532.65569643583
0,0,0,10,1,0,1,1,72.15,794.25,0,1,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1,0.7359362434197206,721.5,530.9779996273285
1,0,0,9,1,0,0,1,84.4,732.5,0,0,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1,0.6938210977072296,759.6,527.0265058184116
1,1,0,29,1,0,0,1,79.3,2414.55,0,0,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,0.2739050941245581,1903.1999999999998,521.2961751378589
1,0,0,16,1,0,0,0,69.65,1043.3,3,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.4670379857620308,1114.4,520.4671313332071
0,0,0,7,1,0,1,1,94.1,701.3,0,0,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0,0.7818721409112647,658.6999999999999,515.01917921825
0,0,0,21,1,0,1,1,99.15,1956.4,0,0,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,0,0.24605513730558057,2082.15,512.3237041408146
0,0,0,35,1,1,1,1,85.95,3110.1,0,2,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,1,0.24739125956110472,2062.8,510.31869022264686
0,1,1,11,1,0,0,1,74.35,834.2,0,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0.6157531241481774,817.8499999999999,503.59369258458685
0,0,0,9,1,0,0,1,75.85,724.65,0,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.7343616804623906,682.65,501.3120011676509
0,0,0,8,1,0,1,0,95.65,778.1,0,0,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,0.6519362605013486,765.2,498.86162653563196
0,0,1,22,1,0,1,1,89.1,1949.4,0,0,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0,0.25429370421771674,1960.1999999999998,498.4665190075683
0,1,0,23,1,0,0,0,84.25,1968.1,0,0,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,0,0.2562634020097038,1937.75,496.5744072443036
1,0,0,7,1,0,1,1,89.15,574.35,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0,0.7906307982448348,624.0500000000001,493.39314964468923
1,0,0,8,1,0,0,1,75.75,606.25,0,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0.8138421566225996,606.0,493.1883469132954
0,0,0,9,1,0,0,1,80.8,713.1,0,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1,0.6761654055727641,727.1999999999999,491.707482932514
0,1,1,7,1,0,1,1,89.75,608.8,0,1,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,1,0.7743880230687076,628.25,486.50927549291555
0,1,0,20,1,0,0,1,69.8,1540.35,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.3482479505602618,1396.0,486.15413898212546
0,0,0,37,1,1,1,0,64.65,2347.85,0,2,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0.3125364711713122,1551.6000000000001,484.9315886694081
1,0,0,72,1,1,0,1,107.4,7748.75,0,4,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,0,0.18810295413164885,2577.6000000000004,484.8541745697381
1,0,0,8,1,0,1,1,100.15,908.55,5,0,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,0,0.6044254967536897,801.2,484.26570799905625
0,0,0,22,1,1,0,1,89.05,1886.25,0,0,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0,0.24685263411629735,1959.1,483.6089954972381
0,0,0,13,1,1,0,1,80.0,1029.35,0,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.464665840067771,1040.0,483.25247367048183
0,1,0,9,1,0,0,1,79.75,769.1,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0,0.6701495804296338,717.75,480.9998613533697
0,1,0,24,1,0,0,1,79.65,1928.7,0,0,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,0.2515813004207085,1911.6000000000001,480.92281388422634
1,0,0,37,1,0,0,1,76.25,2841.55,0,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0.2626309559303807,1830.0,480.6146493525967
0,1,1,11,1,0,1,0,90.6,1020.2,0,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0,0.47171989017965815,996.5999999999999,470.1160425530473
1,1,0,36,1,0,0,1,84.1,3021.6,0,0,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1,0.23237695186433593,2018.3999999999999,469.0296396429756
0,1,0,6,1,0,1,1,105.3,545.2,0,0,False,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,1,0.7415496798706833,631.8,468.51108774229766
0,0,0,31,1,0,0,1,81.15,2640.55,0,0,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0,0.23981510757761135,1947.6000000000001,467.0639035181559
0,1,1,17,1,0,1,0,80.85,1400.85,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0.3386677872676432,1374.4499999999998,465.4819402100121
0,0,0,8,1,0,0,1,75.25,576.7,1,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.7633518321650762,602.0,459.53780296337584
0,1,1,28,1,0,0,1,81.05,2227.1,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1,0.23451593387312605,1945.1999999999998,456.18039457000475
1,1,0,16,1,0,0,1,74.3,1178.25,0,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1,0.3829512417264035,1188.8,455.25243616434847
1,0,0,34,1,0,1,1,96.35,3190.25,0,0,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0,0.1966025125089366,2312.3999999999996,454.6236499256649
0,0,0,12,1,0,0,1,79.55,958.25,2,0,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0,0.47491305290295444,954.5999999999999,453.3520003011603
0,0,0,12,1,0,0,1,79.95,1043.4,4,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0.4717485147752637,959.4000000000001,452.595525075388
0,0,0,8,1,0,0,1,74.85,572.45,0,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.7527515019528983,598.8,450.74759936939546
0,0,0,10,1,0,0,1,70.0,740.0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0.6435692688163449,700.0,450.4984881714414
0,0,0,6,1,0,0,1,84.4,556.35,0,1,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0.8807747687681843,506.40000000000003,446.02434290420854
1,1,0,37,1,0,0,1,76.5,2868.15,0,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0.24228974875241208,1836.0,444.8439787094286
0,0,0,29,1,0,1,0,100.55,2878.75,0,0,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0,0.18433388908218007,2413.2,444.8345411331169
0,1,1,13,1,0,0,1,74.4,896.75,0,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0.45753717432153385,967.2,442.52995500378756
0,0,0,10,1,1,1,1,98.9,1064.95,0,0,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False,0,0.44611499812882555,989.0,441.20773314940845
0,0,1,18,1,0,0,1,80.55,1406.65,3,0,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0,0.304155843575182,1449.8999999999999,440.9955575996563
1,0,0,32,1,0,0,1,74.4,2276.95,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1,0.24651288297842075,1785.6000000000001,440.1734038462681
0,0,0,32,1,0,0,1,85.65,2664.3,0,0,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0.21284714878891386,2055.6000000000004,437.52859905049144
0,0,0,13,1,1,1,0,98.15,1230.25,0,0,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1,0.3400360031175915,1275.95,433.8689381778909
0,0,0,8,1,0,0,1,73.5,632.2,3,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.7367244337317183,588.0,433.1939670342503
0,0,0,9,1,0,1,1,77.65,714.15,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0.6178042076037745,698.85,431.75247048389787
0,1,0,20,1,1,1,1,96.55,1901.65,0,0,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0,0.22354797170207757,1931.0,431.6711333567118
0,0,0,25,1,0,0,0,69.75,1729.35,1,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.2572985972411894,1674.0,430.7178517817511
0,0,0,18,1,0,0,0,74.15,1387.0,0,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.32040761254930983,1334.7,427.64804046956385
0,0,0,10,1,1,1,1,110.1,1043.3,0,0,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,1,0.38726717040658504,1101.0,426.3811546176501
1,1,0,8,1,0,0,1,80.65,633.3,0,0,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1,0.6603360992428758,645.2,426.04885123150353
1,1,0,7,1,0,0,1,74.85,485.25,0,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.7949181526606093,523.9499999999999,416.4973660865262
0,0,0,15,1,1,0,1,84.35,1302.65,4,0,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0,0.3285467759167207,1265.25,415.69380822863087
1,1,0,7,1,0,0,1,75.4,533.05,1,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.7851278331405982,527.8000000000001,414.3904703316078
0,0,1,13,1,0,1,1,78.3,1033.95,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.4049193978654,1017.9,412.16745508719066
0,1,0,22,1,1,1,1,104.6,2180.55,0,0,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0,0.17907417270832326,2301.2,412.0854862363935
